Sector,Category,Industry URL
Fabricated Metal Products,"Hand and Edge Tools, nec",https://www.buzzfile.com/Lists/Industry-Stonecutters-Hand-Tools
Fabricated Metal Products,"Hand and Edge Tools, nec",https://www.buzzfile.com/Lists/Industry-Taxidermist-Tools-and-Equipment
Fabricated Metal Products,"Hand and Edge Tools, nec",https://www.buzzfile.com/Lists/Industry-Tinners-Hand-Tools.-except-Snips
Fabricated Metal Products,"Hand and Edge Tools, nec",https://www.buzzfile.com/Lists/Industry-Tools-or-Equipment-for-Use-With-Sporting-Arms
Fabricated Metal Products,"Hand and Edge Tools, nec",https://www.buzzfile.com/Lists/Industry-Wrenches.-Hand-Tools
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Aircraft-and-Marine-Hardware.-Inc.-Pulleys-and-Similar-Items
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Aircraft-Hardware
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Animal-Traps.-Iron-or-Steel
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Bicycle-Racks.-Automotive
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Builders-Hardware
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Cabinet-Hardware
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Casket-Hardware
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Clamps-and-Couplings.-Hose
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Clamps.-Couplings.-Nozzles.-and-other-Metal-Hose-Fittings
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Clamps.-Metal
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Crab-Traps.-Steel
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Door-Locks.-Bolts.-and-Checks
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Door-Opening-and-Closing-Devices.-except-Electrical
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Furniture-Hardware
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Furniture.-Builders-and-other-Household-Hardware
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Handcuffs-and-Leg-Irons
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Hangers.-Wall-Hardware
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Hardware.-nec
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Harness-Hardware
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Ice-Chests-or-Coolers.-Portable.-except-Foam-Plastic
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Keys-and-Key-Blanks
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Keys.-Locks.-and-Related-Hardware
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Locks-or-Lock-Sets
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Luggage-Hardware
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Luggage-Racks.-Car-Top
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Marine-Hardware
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Metal-Fasteners
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Motor-Vehicle-Hardware
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Nozzles.-Fire-Fighting
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Organ-Hardware
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Padlocks
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Parachute-Hardware
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Piano-Hardware
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Pulleys.-Metal
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Saddlery-Hardware
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Security-Cable-Locking-Systems
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Ski-Racks.-Automotive
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Tackle-Blocks.-Metal
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Time-Locks
Fabricated Metal Products,"Hardware, nec",https://www.buzzfile.com/Lists/Industry-Vacuum-Bottles-or-Jugs
Fabricated Metal Products,"Heating Equipment, except Electric",https://www.buzzfile.com/Lists/Industry-Burners.-Furnaces.-Boilers.-and-Stokers
Fabricated Metal Products,"Heating Equipment, except Electric",https://www.buzzfile.com/Lists/Industry-Furnaces.-Domestic-Steam-or-Hot-Water
Fabricated Metal Products,"Heating Equipment, except Electric",https://www.buzzfile.com/Lists/Industry-Gas-Burners.-Domestic
Fabricated Metal Products,"Heating Equipment, except Electric",https://www.buzzfile.com/Lists/Industry-Gas-Burners.-Industrial
Fabricated Metal Products,"Heating Equipment, except Electric",https://www.buzzfile.com/Lists/Industry-Gas-Infrared-Heating-Units
Fabricated Metal Products,"Heating Equipment, except Electric",https://www.buzzfile.com/Lists/Industry-Heating-Equipment.-except-Electric
Fabricated Metal Products,"Heating Equipment, except Electric",https://www.buzzfile.com/Lists/Industry-Heating-Equipment.-except-Electric.-nec
Fabricated Metal Products,"Heating Equipment, except Electric",https://www.buzzfile.com/Lists/Industry-Logs.-Gas-Fireplace
Fabricated Metal Products,"Heating Equipment, except Electric",https://www.buzzfile.com/Lists/Industry-Oil-Burners.-Domestic-or-Industrial
Fabricated Metal Products,"Heating Equipment, except Electric",https://www.buzzfile.com/Lists/Industry-Radiators.-except-Electric
Fabricated Metal Products,"Heating Equipment, except Electric",https://www.buzzfile.com/Lists/Industry-Room-and-Wall-Heaters.-Including-Radiators
Fabricated Metal Products,"Heating Equipment, except Electric",https://www.buzzfile.com/Lists/Industry-Room-Heaters.-except-Electric
Fabricated Metal Products,"Heating Equipment, except Electric",https://www.buzzfile.com/Lists/Industry-Room-Heaters.-Gas
Fabricated Metal Products,"Heating Equipment, except Electric",https://www.buzzfile.com/Lists/Industry-Salamanders.-Gas-or-Distillate-Oil-Burning
Fabricated Metal Products,"Heating Equipment, except Electric",https://www.buzzfile.com/Lists/Industry-Solar-Heaters-and-Collectors
Fabricated Metal Products,"Heating Equipment, except Electric",https://www.buzzfile.com/Lists/Industry-Space-Heaters.-except-Electric
Fabricated Metal Products,"Heating Equipment, except Electric",https://www.buzzfile.com/Lists/Industry-Steam-Heating-Apparatus
Fabricated Metal Products,"Heating Equipment, except Electric",https://www.buzzfile.com/Lists/Industry-Stoves.-Wood-and-Coal-Burning
Fabricated Metal Products,"Heating Equipment, except Electric",https://www.buzzfile.com/Lists/Industry-Unit-Heaters.-Domestic
Fabricated Metal Products,"Heating Equipment, except Electric",https://www.buzzfile.com/Lists/Industry-Wall-Heaters.-except-Electric
Fabricated Metal Products,Industrial Valves,https://www.buzzfile.com/Lists/Industry-Automatic-Regulating-and-Control-Valves
Fabricated Metal Products,Industrial Valves,https://www.buzzfile.com/Lists/Industry-Boiler-Gauge-Cocks
Fabricated Metal Products,Industrial Valves,https://www.buzzfile.com/Lists/Industry-Compressed-Gas-Cylinder-Valves
Fabricated Metal Products,Industrial Valves,https://www.buzzfile.com/Lists/Industry-Fire-Hydrant-Valves
Fabricated Metal Products,Industrial Valves,https://www.buzzfile.com/Lists/Industry-Gas-Valves-and-Parts.-Industrial
Fabricated Metal Products,Industrial Valves,https://www.buzzfile.com/Lists/Industry-Industrial-Valves
Fabricated Metal Products,Industrial Valves,https://www.buzzfile.com/Lists/Industry-Industrial-Valves.-nec
Fabricated Metal Products,Industrial Valves,https://www.buzzfile.com/Lists/Industry-Pressure-Valves-and-Regulators.-Industrial
Fabricated Metal Products,Industrial Valves,https://www.buzzfile.com/Lists/Industry-Process-Control-Regulator-Valves
Fabricated Metal Products,Industrial Valves,https://www.buzzfile.com/Lists/Industry-Regulators-Steam-Fittings
Fabricated Metal Products,Industrial Valves,https://www.buzzfile.com/Lists/Industry-Solenoid-Valves
Fabricated Metal Products,Industrial Valves,https://www.buzzfile.com/Lists/Industry-Steam-Traps
Fabricated Metal Products,Industrial Valves,https://www.buzzfile.com/Lists/Industry-Valves.-Automatic-Control
Fabricated Metal Products,Industrial Valves,https://www.buzzfile.com/Lists/Industry-Valves.-Nuclear
Fabricated Metal Products,Industrial Valves,https://www.buzzfile.com/Lists/Industry-Water-Works-Valves
Fabricated Metal Products,Iron and Steel Forgings,https://www.buzzfile.com/Lists/Industry-Aircraft-Forgings.-Ferrous
Fabricated Metal Products,Iron and Steel Forgings,https://www.buzzfile.com/Lists/Industry-Anchors.-Forged
Fabricated Metal Products,Iron and Steel Forgings,https://www.buzzfile.com/Lists/Industry-Armor-Plate.-Forged-Iron-or-Steel
Fabricated Metal Products,Iron and Steel Forgings,https://www.buzzfile.com/Lists/Industry-Automotive-and-Internal-Combustion-Engine-Forgings
Fabricated Metal Products,Iron and Steel Forgings,https://www.buzzfile.com/Lists/Industry-Chains.-Forged-Steel
Fabricated Metal Products,Iron and Steel Forgings,https://www.buzzfile.com/Lists/Industry-Construction-or-Mining-Equipment-Forgings.-Ferrous
Fabricated Metal Products,Iron and Steel Forgings,https://www.buzzfile.com/Lists/Industry-Flange.-Valve.-and-Pipe-Fitting-Forgings.-Ferrous
Fabricated Metal Products,Iron and Steel Forgings,https://www.buzzfile.com/Lists/Industry-Gear-and-Chain-Forgings
Fabricated Metal Products,Iron and Steel Forgings,https://www.buzzfile.com/Lists/Industry-Gears.-Forged-Steel
Fabricated Metal Products,Iron and Steel Forgings,https://www.buzzfile.com/Lists/Industry-Horseshoes
Fabricated Metal Products,Iron and Steel Forgings,https://www.buzzfile.com/Lists/Industry-Internal-Combustion-Engine-Forgings.-Ferrous
Fabricated Metal Products,Iron and Steel Forgings,https://www.buzzfile.com/Lists/Industry-Iron-and-Steel-Forgings
Fabricated Metal Products,Iron and Steel Forgings,https://www.buzzfile.com/Lists/Industry-Iron-and-Steel-Forgings.-nec
Fabricated Metal Products,Iron and Steel Forgings,https://www.buzzfile.com/Lists/Industry-Machinery-Forgings.-Ferrous
Fabricated Metal Products,Iron and Steel Forgings,https://www.buzzfile.com/Lists/Industry-Mechanical-Power-Transmission-Forgings.-Ferrous
Fabricated Metal Products,Iron and Steel Forgings,https://www.buzzfile.com/Lists/Industry-Missile-and-Ordnance-Forgings
Fabricated Metal Products,Iron and Steel Forgings,https://www.buzzfile.com/Lists/Industry-Missile-Forgings.-Ferrous
Fabricated Metal Products,Iron and Steel Forgings,https://www.buzzfile.com/Lists/Industry-Nuclear-Power-Plant-Forgings.-Ferrous
Fabricated Metal Products,Iron and Steel Forgings,https://www.buzzfile.com/Lists/Industry-Ordnance-Forgings.-Ferrous
Fabricated Metal Products,Iron and Steel Forgings,https://www.buzzfile.com/Lists/Industry-Ornamental-Metal-Forgings.-Ferrous
Fabricated Metal Products,Iron and Steel Forgings,https://www.buzzfile.com/Lists/Industry-Pole-Line-Hardware-Forgings.-Ferrous
Fabricated Metal Products,Iron and Steel Forgings,https://www.buzzfile.com/Lists/Industry-Pump-and-Compressor-Forgings.-Ferrous
Fabricated Metal Products,Iron and Steel Forgings,https://www.buzzfile.com/Lists/Industry-Pump.-Compressor.-and-Turbine-Forgings
Fabricated Metal Products,Iron and Steel Forgings,https://www.buzzfile.com/Lists/Industry-Railroad.-Construction.-and-Mining-Forgings
Fabricated Metal Products,Iron and Steel Forgings,https://www.buzzfile.com/Lists/Industry-Turbine-Engine-Forgings.-Ferrous
Fabricated Metal Products,"Metal Barrels, Drums, and Pails",https://www.buzzfile.com/Lists/Industry-Metal-Barrels.-Drums.-and-Pails
Fabricated Metal Products,"Metal Barrels, Drums, and Pails",https://www.buzzfile.com/Lists/Industry-Metal-Barrels.-Drums.-and-Pails.-nec
Fabricated Metal Products,"Metal Barrels, Drums, and Pails",https://www.buzzfile.com/Lists/Industry-Milk-Fluid-Shipping-Containers.-Metal
Fabricated Metal Products,Metal Cans,https://www.buzzfile.com/Lists/Industry-Aluminum-Cans
Fabricated Metal Products,Metal Cans,https://www.buzzfile.com/Lists/Industry-Beer-Cans.-Metal
Fabricated Metal Products,Metal Cans,https://www.buzzfile.com/Lists/Industry-Can-Lids-and-Ends.-Metal
Fabricated Metal Products,Metal Cans,https://www.buzzfile.com/Lists/Industry-Food-and-Beverage-Containers
Fabricated Metal Products,Metal Cans,https://www.buzzfile.com/Lists/Industry-Food-Containers.-Metal
Fabricated Metal Products,Metal Cans,https://www.buzzfile.com/Lists/Industry-Metal-Cans
Fabricated Metal Products,Metal Cans,https://www.buzzfile.com/Lists/Industry-Metal-Cans.-nec
Fabricated Metal Products,Metal Cans,https://www.buzzfile.com/Lists/Industry-Oil-Cans.-Metal
Fabricated Metal Products,Metal Cans,https://www.buzzfile.com/Lists/Industry-Pans.-Tinned
Fabricated Metal Products,Metal Cans,https://www.buzzfile.com/Lists/Industry-Tin-Cans
Fabricated Metal Products,Metal Coating and Allied Services,https://www.buzzfile.com/Lists/Industry-Aluminum-Coating-of-Metal-Products
Fabricated Metal Products,Metal Coating and Allied Services,https://www.buzzfile.com/Lists/Industry-Bonderizing-of-Metal-or-Metal-Products
Fabricated Metal Products,Metal Coating and Allied Services,https://www.buzzfile.com/Lists/Industry-Chasing-On-Metals
Fabricated Metal Products,Metal Coating and Allied Services,https://www.buzzfile.com/Lists/Industry-Coating-Electrodes
Fabricated Metal Products,Metal Coating and Allied Services,https://www.buzzfile.com/Lists/Industry-Coating-of-Metals-and-Formed-Products
Fabricated Metal Products,Metal Coating and Allied Services,https://www.buzzfile.com/Lists/Industry-Coating-of-Metals-With-Plastic-or-Resins
Fabricated Metal Products,Metal Coating and Allied Services,https://www.buzzfile.com/Lists/Industry-Coating-of-Metals-With-Silicon
Fabricated Metal Products,Metal Coating and Allied Services,https://www.buzzfile.com/Lists/Industry-Coating-or-Wrapping-Steel-Pipe
Fabricated Metal Products,Metal Coating and Allied Services,https://www.buzzfile.com/Lists/Industry-Coating.-Rust-Preventive
Fabricated Metal Products,Metal Coating and Allied Services,https://www.buzzfile.com/Lists/Industry-Enameling.-Including-Porcelain.-of-Metal-Products
Fabricated Metal Products,Metal Coating and Allied Services,https://www.buzzfile.com/Lists/Industry-Engraving-Jewelry.-Silverware.-or-Metal
Fabricated Metal Products,Metal Coating and Allied Services,https://www.buzzfile.com/Lists/Industry-Etching-and-Engraving
Fabricated Metal Products,Metal Coating and Allied Services,https://www.buzzfile.com/Lists/Industry-Etching-On-Metals
Fabricated Metal Products,Metal Coating and Allied Services,https://www.buzzfile.com/Lists/Industry-Etching.-Photochemical
Fabricated Metal Products,Metal Coating and Allied Services,https://www.buzzfile.com/Lists/Industry-Hot-Dip-Coating-of-Metals-or-Formed-Products
Fabricated Metal Products,Metal Coating and Allied Services,https://www.buzzfile.com/Lists/Industry-Japanning-of-Metal
Fabricated Metal Products,Metal Coating and Allied Services,https://www.buzzfile.com/Lists/Industry-Jewelry-Enameling
Fabricated Metal Products,Metal Coating and Allied Services,https://www.buzzfile.com/Lists/Industry-Lacquering-of-Metal-Products
Fabricated Metal Products,Metal Coating and Allied Services,https://www.buzzfile.com/Lists/Industry-Metal-Coating-and-Allied-Services
Fabricated Metal Products,Metal Coating and Allied Services,https://www.buzzfile.com/Lists/Industry-Painting-of-Metal-Products
Fabricated Metal Products,Metal Coating and Allied Services,https://www.buzzfile.com/Lists/Industry-Painting.-Coating.-and-Hot-Dipping
Fabricated Metal Products,Metal Coating and Allied Services,https://www.buzzfile.com/Lists/Industry-Pan-Glazing
Fabricated Metal Products,Metal Coating and Allied Services,https://www.buzzfile.com/Lists/Industry-Parkerizing
Fabricated Metal Products,Metal Coating and Allied Services,https://www.buzzfile.com/Lists/Industry-Retinning-of-Cans-or-Utensils
Fabricated Metal Products,Metal Coating and Allied Services,https://www.buzzfile.com/Lists/Industry-Rust-Proofing-Hot-Dipping-of-Metals-and-Formed-Products
Fabricated Metal Products,Metal Coating and Allied Services,https://www.buzzfile.com/Lists/Industry-Sherardizing-of-Metals-or-Metal-Products
Fabricated Metal Products,Metal Coating and Allied Services,https://www.buzzfile.com/Lists/Industry-Varnishing-of-Metal-Products
Fabricated Metal Products,"Metal Doors, Sash, and Trim",https://www.buzzfile.com/Lists/Industry-Baseboards.-Metal
Fabricated Metal Products,"Metal Doors, Sash, and Trim",https://www.buzzfile.com/Lists/Industry-Casements.-Aluminum
Fabricated Metal Products,"Metal Doors, Sash, and Trim",https://www.buzzfile.com/Lists/Industry-Fire-Doors.-Metal
